Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
 SPARKLES proud little huff Still posing mind you,0,1,0,0,0,0,1,0,0,0,1
 sparkling water is nice you know I tried it the other day,0,0,0,0,0,1,1,0,0,0,1
 speaking of ex cobblers saw Ricky Holmes at Charlton last week tracking back amp defending I dread seeing Gorre on ball,0,1,0,1,0,0,0,0,0,0,0
 Speech is still not up to the mark No mention of 'Genocide' Indian terrorism in Pak It was all planned speech,0,0,0,1,0,0,0,0,0,0,0
 standard bitter response  how's it feel to be the small club in a big city,1,0,1,0,0,0,0,0,1,0,0
 start buying Death Wish Coffee and shake hands with espresso every now and then,0,1,1,0,0,1,0,0,0,0,0
 start football league I think we should talk about the managers way of selection,0,0,1,0,0,0,0,1,0,0,0
 Start w the songs in Blue Neighborhood Wild 2Fools 3Talk Me down   _emoj_sob_   _emoj_sob_  for Wesper Also 4Too Good  serious kazinej feelz,0,0,0,0,0,1,0,0,0,0,1
 starting my new challenge  A glee poll every day ,0,0,0,0,0,1,1,0,0,0,0
 stop Don't make me laugh when I'm being sad,1,0,0,0,0,1,0,0,1,0,0
 stop the presses  saidproposed something racist ,1,0,1,0,0,0,0,0,0,0,0
 stop the presses  saidproposed something racist shocking,1,0,1,0,0,0,0,0,0,1,0
 Sure have Sydney are too tough too quick and their 'team' pressure is too much for the Cats to handle MotlopCowan ,0,0,0,0,0,0,1,1,0,0,0
 take deep breaths bc the shaking could be from adrenaline Oh wow that's weird Depending if you're regular or not that varies,0,0,1,0,0,0,0,0,1,1,0
 take me with you JK Have fun relax get a massage or two and chill Don't eat the cucumbers most places frown on that,0,0,0,0,0,1,1,0,0,0,0
 tend to them he's going to get infections   He's frowning and looking down as he does this  It must hurt damn,1,0,1,0,0,0,0,0,1,0,0
 Terence got a lot of anger issues from my family and school,1,0,1,0,0,0,0,0,1,0,0
 terrible Paul so deserved that win movie ChildrenOfMen  cages  refugees,1,0,1,0,0,0,0,0,1,0,0
 terrorism shouldn't be a way of life in the united etates and wasn't until islam brought it here IslamExposed islambacon,1,0,1,1,0,0,0,0,0,0,0
 than straight people Even the arse straight guys who think that means a threesome is fine  ,1,0,1,0,0,0,0,0,0,0,0
 than straight people Even the arse straight guys who think that means a threesome is fine angry fuming,1,0,1,0,0,0,0,0,0,0,0
 Thank u Justin for this amazing concert I can't believe that only u can provoke these thousand smiles these nightBelieveTour,0,0,0,0,1,1,0,0,0,0,0
 thank u so much we just finished another mindfulness film called release about anxiety  plz share,0,1,0,1,0,0,1,1,0,0,0
 Thank you for follow and its a good website you have and cheering with no hassle,0,0,0,0,0,1,0,0,0,0,0
 THANK YOU FOR MY OBAMA CUT OUT I am elated that he's back home  _emoj_heart_eyes_ ,0,0,0,0,1,1,1,0,0,0,0
 Thank you for that the notification came in the nick of time to cheer me up  have to retweet,0,0,0,0,0,1,0,0,0,0,0
 Thank you for the follow Looking forward to your tweets as they look entertaining  socialmedia,0,1,0,0,0,1,1,0,0,0,0
 Thank you for the follow Looking forward to your tweets as they look entertaining smile socialmedia,0,0,0,0,1,1,1,0,0,0,0
 Thank you for the most fantastic evening it was a brilliant show you are a truly sparkling talent night over too quickly,0,0,0,0,1,1,0,0,0,0,0
 Thank you happy birthday to you as well,0,0,0,0,1,1,0,0,0,0,1
 Thank you oh so much There are many challenges but much rejoicing   _emoj_sparkles_ ,0,0,0,0,0,1,1,0,0,0,0
 THANK YOU SO MUCH FOR COMING TO DETROIT I'm going to sob joyful rainbows now brb,0,0,0,0,0,1,0,0,0,0,0
 Thank you so much Just home  stunned but so happy Don't think it has sunk in yet Wow,0,0,0,0,0,1,1,0,0,0,0
 thanks for ios10 update even the best app  freezing and crashing on SE angry,1,0,1,0,0,0,0,0,0,0,0
 thanks for making me super sad about Pizza  freepizza,0,0,0,0,0,1,0,0,0,0,0
 thanks for making me super sad about Pizza sad freepizza,0,0,0,0,0,0,0,0,1,0,0
 thanks for replying I'm ironing my shirt  _emoj_joy_  I'd love to meet you and get an autograph but sadly I'm too young to travel,0,0,0,0,1,1,1,0,0,0,1
 thanks for saying My wife and I were getting our iphones today and then losing both of them with no ETA thanks ,1,0,1,0,0,1,0,0,0,0,0
 thanks for saying My wife and I were getting our iphones today and then losing both of them with no ETA thanks angry,1,0,1,0,0,0,0,0,0,0,0
 Thanks for the follow Hope you're having a terrific day,0,0,0,0,1,1,1,0,0,0,0
 thanks Ryan amp Brad for scary the shit out of us in the first episode Don't think my heart will make it through the s6 ,0,0,0,0,0,0,0,0,1,0,0
 thanks Ryan amp Brad for scary the shit out of us in the first episode Don't think my heart will make it through the s6 horrific,1,0,0,1,0,0,0,0,1,0,0
 that guy in the back of your picture is hilarious,0,0,0,0,0,1,1,0,0,1,0
 that happensu will be ok tomorrow cheer it upDon't give up no no no  _emoj_stuck_out_tongue_closed_eyes_   _emoj_stuck_out_tongue_closed_eyes_   _emoj_stuck_out_tongue_closed_eyes_ ,0,1,0,0,0,1,1,0,0,0,0
 that i dont mind too much smoother thicker texture makes it more hearty also im glad iced coffee is a thing in the uk now,0,0,0,0,1,1,1,0,0,0,0
 that is one thing but attacking and hating is worse  that makes us just like the angry vengeful behavior we detest,1,0,1,0,0,0,0,0,0,0,0
 that Rutgers game was an abomination An affront to God and man We must never speak of it again,1,0,1,0,0,0,0,0,1,0,0
 that's a good question I really don't know I am slowly losing my optimism,0,0,0,0,0,0,1,1,1,0,0
 That's what we strive for Jamie Please don't hesitate to reach out if you have any questions along the way   _emoj_slightly_smiling_face_,0,1,0,0,0,1,1,0,0,0,1
 The  had a good one but then the reporter quit sad,0,0,0,0,0,0,0,1,1,0,0
 the best revenge is to get yourself a good woman and move on Leave her and her hairline to figure themselves out alone,1,1,0,0,0,0,1,0,0,0,0
 The concept that a gay magazine feels like it has to cover terrible people because they're gay voices seems all upside down,1,0,1,0,0,0,0,0,0,0,0
 the fact that YOURE nervous makes me want to crawl in a hole,0,0,1,1,0,0,0,0,0,0,0
 The guy who calls people 'cuck' and is antiBLM is offended by idea that he might not be propolicing reform That's amazing,0,0,0,0,1,1,1,0,0,0,0
 The Haunting is my favorite horror movie too Actually one of my favorite movies of all time no matter the genre,0,0,0,0,1,1,0,0,0,0,1
 The hilarity of you people not realising that racism is racism regardless of whether one uses choice words is hilarious,1,0,1,0,0,0,0,0,0,0,0
 The irony is that those protesting about this kind of stuff are the Orwellian nightmare they think they're fighting against,1,0,1,0,0,0,0,0,0,0,0
 The most ghastly thing is the silence from the AARP Trump says he won't touch SS but his tax plan belies that  Huge cuts,1,0,1,0,0,0,0,0,0,0,0
 the orange one is poisonous and bitter You shouldn't judge the blue one by how it looks but by how it tastes delicious,1,0,0,0,0,1,0,0,0,0,0
 the other was last night at 2am while i watched the balls i animated bounce for minutes figuring out what was wrong,0,1,1,0,0,0,0,0,0,0,0
 the red one would look super pretty with a bronzy glowy nude lip makeup look 3rd black would be pretty with a dark lip   _emoj_heart_eyes_ ,0,0,0,0,1,1,0,0,0,0,0
 The thing is it's either I be unproductive and unhappy or deal with some videos that do badly,0,0,0,0,0,0,0,1,1,0,0
 the whole thread is jovial and fun and then this comment is like FULL of misogyny,1,0,1,0,0,1,0,0,0,0,0
 their whole team is limited when they're on the field  terrible,1,0,1,1,0,0,0,0,1,0,0
 then he said talking about wills uncontrollable animals when moving to another link These comments do not help ,1,0,1,0,0,0,0,0,1,0,0
 then he said talking about wills uncontrollable animals when moving to another link These comments do not help fuming,1,0,1,0,0,0,0,0,0,0,0
 Then maybe we should keep our White mouths shut and let the people being targeted speak and mourn,1,1,1,0,0,0,1,0,0,0,0
 Then u understand that rage is often not pretty or controlled or rational  it is often visceralnot always logical,1,0,1,0,0,0,0,0,0,0,0
 there is no room for jokes in hockey This is a serious business where we made up teams to fill out the tournament ,0,0,0,0,0,0,1,0,0,0,0
 there is no room for jokes in hockey This is a serious business where we made up teams to fill out the tournament outrage,1,0,1,0,0,0,0,0,0,0,0
 There's a difference though A grudge cab be tamed Feeling uncomfortable is pure emotion you can't really control it,1,0,0,0,0,0,0,1,1,0,0
 There's gonna be street parties when you lot leave Spontaneous rejoicing Clowns,0,0,1,0,0,1,1,0,0,0,0
 there's no sitcom better If u can't laugh at Sheldon or Leonard then u are sober for real No two ways about it,0,1,0,0,0,1,1,0,0,1,0
 there's something to note in the fact that the mask manufacturer produced her smiling and him frowning,0,0,0,0,0,1,0,0,0,1,0
 They ain't going away and I don't want to see them hurt changing heartsminds is really our only option no ,0,0,0,0,0,0,0,1,1,0,0
 They ain't going away and I don't want to see them hurt changing heartsminds is really our only option no optimism,0,1,0,0,0,1,1,0,0,0,0
 They look FAB they were made for the big screenCan't wait to see this evolve amp the bright future of these little toy people,0,1,0,0,0,1,0,0,0,0,0
 they never posted stuff like this i mean i was able to scroll over it so it wasnt a big deal but it was ,0,0,0,0,0,0,0,0,1,0,0
 they never posted stuff like this i mean i was able to scroll over it so it wasnt a big deal but it was shocking,1,0,1,1,0,0,0,0,1,1,0
 they say you attract what you see maybe I shouldn't be a pessimist but I don't wanna take any chances lol can't wait to relocate,0,0,0,0,0,0,0,1,1,0,0
 they were brilliant weren't they Made me feel v dull not having one And why no tattoo emoji This'll have to do   _emoj_anchor_  ufe0f x,0,0,0,0,0,1,0,0,0,0,0
 They're such garbage Obviously I like that they suck but it's still grim to watch,1,0,1,0,0,0,0,0,0,0,0
 They've officially said all the episodes left so future and despair and will be delayed,1,0,1,0,0,0,0,0,0,0,0
 Think about it if he need white peoples votes wouldn't just reach out about things that only concern them amp leave out rest,1,0,1,0,0,0,0,0,0,0,0
 This is it The complete illiteracy around the role nature and extent of British agents is shocking,1,0,0,0,0,0,0,0,0,1,0
 This is perfect example of why what paul said about her was right  One of the most ignorant competitors ive seen bully ct,1,0,1,0,0,0,0,0,1,0,0
 this is sadly what my history teacher talked about why the fuck do I remember that,1,0,0,0,0,0,0,0,0,0,0
 this is so absurd I could laugh right now if I also didn't feel like crying for the future of our country  wakeupcall,0,0,1,0,0,0,0,0,1,0,0
 this is so absurd I could laugh right now if I also didn't feel like crying for the future of our country despair wakeupcall,1,0,1,0,0,0,0,1,1,0,0
 This is so lovely Or I am frightened not sure which But wow,0,0,0,0,0,1,0,0,0,0,0
 This is why I drink and watch You're the Worst as a way to cheer myself up,0,0,1,0,0,0,1,0,1,0,0
 this one was Apples attempt to make muslims happy  u0001f54b,0,0,0,0,1,1,1,0,0,0,0
 this really sucks how much your customer service sucks I've been hung up on three times and this is absolutely horrible,1,0,1,0,0,0,0,0,0,0,0
 This show SUCKS lame awful you even used the same names lol SO SO bad Failed notworth2minutes Off air SOON,1,0,1,0,0,0,0,0,0,0,0
 This would be hilarious if it weren't so frighteningly on point It's gone from a few bad apples to a national disgrace,0,0,1,0,0,1,0,1,1,0,0
 This would be the height of hilarity were it not for the fact that the adult swan is highly likely to attack,0,0,0,0,0,1,0,0,0,0,0
 though lately with how bad my depression has been i feel like my body is like just taking what little it can get,0,0,0,0,0,0,0,1,1,0,0
 thought it'd be fun and it is not fun but on the bright side I don't have to fight for parking,0,0,0,0,0,1,1,0,0,0,0
 today which can impact the signal I'm afraid  Our engineers are working to have this resolved by this evening and you'll,0,0,0,1,0,0,1,1,0,0,0
 together' Hermione  lowered her voice slightly sounding somewhat  bitter perhaps even  rueful 'That would only get you,0,1,0,0,0,0,0,0,1,0,0
 totally get it When you've said no to donuts times one week and lost lbs you get discouraged But it's not linear   _emoj_blowing_kiss_ ,0,0,0,0,0,1,1,1,1,0,0
 Tried get earlier flt 2day   Turnd away bcuz it was late Then agent let other pas on silvereliteleftbehind ,0,0,1,0,0,0,0,0,0,0,0
 Tried get earlier flt 2day   Turnd away bcuz it was late Then agent let other pas on silvereliteleftbehind unhappy,1,0,1,0,0,0,0,0,1,0,0
 trouble' he feigned anger and gave her a look that told her to behave He knew she wouldn't though and that was one of ,1,0,1,0,0,0,0,0,0,0,0
 True Indeed Next time if these midnight hunger pangs worry youthen you can order delicious rolls from TRC via ,0,1,0,0,0,1,1,0,0,0,0
 true sonicsatam was serious and a bit dark Aosth is like super goofy and Looney toonie to a degree,0,1,1,0,0,0,0,0,0,0,0
 true They r burning with other's pleasure Ppl in true love happiness everywhere _  _emoj_smiley_ ,0,0,0,0,0,1,1,0,0,0,0
 True We were rejoicing the fact that we signed a quality young CB but we need one more at least   mebbe P,0,0,0,0,1,1,0,0,0,0,0
 Trust me dear if you want to make anything invisible hang a wet paint on it and hilarity will ensue,0,0,0,0,0,1,1,0,0,0,0
 turn that grumpy frown upsidedown  You did something next to impossible today,0,0,0,0,0,0,0,0,1,1,0
 turn that shit off   Home Button under Accessibility   When did innovation become mind fuckery   rage iphonePhoneHome,1,0,1,0,0,0,0,0,0,0,0
 turn that shit off   Home Button under Accessibility   When did innovation become mind fuckery  iphonePhoneHome,1,0,1,0,0,0,0,0,0,0,0
 two congressional hearings in USA stopped financial aid to Pak and asked it to prove that it is doing enough to stop terrorism 1n,0,0,0,1,0,0,0,0,0,0,0
 U got to b kidding me Anu from your firm responded  when I sent the contact details terrible customerexperience,1,0,1,0,0,0,0,0,0,0,0
 u know ion play that shit bout my weary brother,1,0,1,0,0,0,0,0,0,0,0
 u shd b embrrssd u jack up my bp meds twice and it will still take days Not express at all expressscripts horrible,1,0,1,0,0,0,0,0,1,0,0
 uf525 uf481 uf3fc its lit having a class with you Your such a great person and good at cheer,0,0,0,0,1,1,1,0,0,0,0
 uf62b ughh I just want all this to be over it's like a nightmare can we all just get along,1,1,1,1,0,0,0,0,1,0,0
 uf631  you've had me  uf602  uf602 the whole time watching  after you've lost your glasses It was hilarious ,0,1,0,0,0,1,1,0,0,0,0
 Uggh that's really horrible You're not a bad person by any stretch of the imagination I hope this person realizes that,0,0,1,1,0,0,1,0,0,0,1
 UK cops have an issue fearing intervention Hence situations like Rotherham So of course it'll be dwarfed by US cops,0,1,0,1,0,0,0,0,0,0,0
 understandable Hard when he has zero offense behind him and only a few wins since the AllStar Break,0,0,1,0,0,0,0,0,0,0,0
 unfortunately the diet is still on so they will have to wait till Friday I'm afraid,0,0,0,1,0,0,0,0,1,0,0
