Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
I would like to congratulate the people of Saudi Arabia a happy and a joyous national day May you all have a great time  u0627 u0644 u064a u0648 u0645_ u0627 u0644 u0648 u0637 u0646 u064a,0,0,0,0,1,0,1,0,0,0,0
 whats with the 50p a minute charge to insult to injury,1,0,1,0,0,0,0,0,0,0,0
Unruly kids at 8am in the morning nothanks ripping the flower beds up by the roots while their parents watch shocking,1,0,1,1,0,0,0,0,0,1,0
 I can't guess if you holding a grudge against the best',1,0,0,0,0,0,0,0,1,0,0
 depressing it's so freaking close ,1,0,0,0,0,0,0,0,1,0,0
everyone hates twice and i kinda did too but they got bops i'm bumping rn to cheer up,0,0,0,0,1,0,1,0,0,0,0
  Yep as I pointed out before it's the politics of loathing That's why the big candidates are so horrible,1,0,1,0,0,0,0,0,0,0,0
  hi Dom I saw u at Notts county away looking for mufc away ticket will pay blues,0,0,0,0,0,0,0,0,1,0,0
If I spend more than xa310 in shimmy on xa31 drinks I'll be raging but we all know it's gonna happen,1,0,1,0,0,0,0,0,0,0,0
RE politicallycorrect BS   What if I am offended by your assumption the USA should change because you are a 'visitor' amp don't like it,1,0,1,0,0,0,0,0,1,0,0
Another L on the board we just cannot match up on paper with these teams at the moment and its showing on the field Onto Denver ,1,0,1,0,0,0,0,0,1,0,0
I envy ice at least if you give it warmth it melts TaylorLautner Twilight  quote,1,0,0,0,1,0,1,0,0,0,0
 Korgoth of Barbaria for brutality King Julian for hilarity and Ariel Because hot,0,0,1,0,0,0,0,0,0,0,0
Looks like India is finally taking Pakistan n it's terrorism to taskuriattacks,0,1,0,1,0,0,1,0,0,0,0
 Old age No hope for the rest of us Destined to become deatheaters by ,1,0,1,0,0,0,0,1,0,0,0
 I fought a racist girl and she stayed in GAVC so if you get kicked out I call BS,1,0,1,0,0,0,0,0,1,0,0
 correction ppl Checked in Standing at the gate amp Flt took off without us furious,1,0,1,0,0,0,0,0,1,0,0
Rojo is just terrible how is he in our team   _emoj_joy_   _emoj_joy_ ,1,0,1,0,0,0,0,0,0,0,0
aaahhhh a little  to soothe the soul music blues,0,0,0,0,1,0,0,0,0,0,0
It's pretty clear I can't stand  no tolerance for habitual liars Not a Trump fan either so what's a citizen to do despair,1,0,1,0,0,0,0,0,1,0,0
I've used Dey Know as my alarm clock song throughout college RIPShawtyLo,0,0,0,0,1,0,0,0,1,0,0
The whole idea f a nation revolves around Kashmir amp global terrorism evrn don't care their kids dying of hunger NawazFightsForKashmir,0,0,1,1,0,0,0,0,1,0,0
Need advice on how to get out of this rut depressing needmotivation,0,0,0,1,0,0,0,0,1,0,0
I blame the whole season on Natalie The season would have been so different had she not turned her back on her alliance pissed bitter,1,0,1,0,0,0,0,0,0,0,0
 looks that way But let's think about Rohan last week  optimism,0,0,0,0,0,0,1,0,0,0,0
Thinking about trying some comedy on youtube Always been fond of it Time to nut up laughter comedy maybeoneday hopefullyfunny LOL,0,0,0,0,1,0,0,0,0,0,0
I don't think it's fully sunk in that Val is gone yet,1,0,1,0,0,0,0,0,0,0,0
 lol Love it when you aggravate Juan Keep up the good work Lol,0,0,0,0,1,0,0,0,0,0,1
 as granny would say I don't know how to chirp,0,0,0,0,0,0,0,1,0,0,0
It has been medically proven that laughter is an effective pain killer,0,0,0,0,1,0,1,0,0,0,1
Can't wait to be in my Ninja turtle costume raging at OSU again this Halloween   _emoj_smiling_imp_ ,1,0,0,0,1,0,1,0,0,0,0
  wat an irony Pakistan lecturing the world on curbing ,1,0,1,0,0,0,0,0,0,0,0
 chuckles did I scare you,0,0,0,1,0,0,0,0,0,1,0
 cheer up chuck  _emoj_blowing_kiss_ ,0,0,0,0,1,1,0,0,0,0,0
Shoutout to the drunk man on the bus who pissed in a bottle and on the seats ,1,0,1,0,0,0,0,0,0,0,0
Final night shift coming up  I won't miss it but I will miss my work pals and the hysterical laughter that gets us through the night,0,0,0,0,1,1,1,0,1,0,0
 looking forward to div next year  revenge leictershireaway therey,1,1,0,0,0,0,1,0,0,0,0
I hate my lawn mower If it had a soul I'd condemn it to the fiery pits of Hell,1,0,1,0,0,0,0,0,1,0,0
 goodbye despair,0,0,0,0,0,0,0,0,1,0,0
Ronaldo has been shocking He's tried to do skill twice and he's nearly fallen over both times,0,0,0,0,0,0,0,0,0,1,0
Headed to MDW w layover in SLC Got off for food Wrong move Bailed on my food amp barely made it  WannaGetAway Contest ,1,0,1,1,0,0,0,0,0,0,0
 it's a common problem I've had with every plus having a regular  not having to worry about the design flaw  working phone,0,0,0,0,0,0,1,0,1,0,0
 thanks for making me super sad about Pizza  freepizza,0,0,0,0,1,0,1,1,1,0,0
I'm so nervous   _emoj_sob_ ,0,0,0,1,0,0,0,1,0,0,0
LOVE LOVE LOVE smile fun relaxationiskey,0,0,0,0,1,1,1,0,0,0,0
Root canal therapy has had a bad reputation in the past but new technology has allowed more comfortable procedures smile dental,0,1,0,0,1,0,1,0,0,0,1
  Hi We hate that you're unhappy your bill keeps going up What unique features do you want with your plan RobertS,0,0,1,0,0,0,1,0,1,0,0
Someone wake me when  make remix of 'Why'  _emoj_heavy_exclamation_mark_symbol_  ufe0fbw TerrenceCrutcher Election2016 colinkapernick terrorism riots this 2much,1,0,1,1,0,0,0,0,0,0,0
Unbelievable takes minutes to get through to  then there's a fault and the call hangs up fuming treatcustomersfairly,1,0,1,0,0,0,0,0,0,0,0
Manchester derby at home revenge,1,0,1,0,0,0,0,0,0,0,0
 lt  _emoj_bullet_ change them himself He follows behind with a scowl pinching his lips and takes the sheets to his room 'So who is   _emoj_bullet_ gt,0,0,0,0,0,0,1,0,0,0,0
If I was a ghost I'd haunt people by giving them cramps in both of their legs when they do cardio   _emoj_smiling_imp_   _emoj_smiling_imp_   _emoj_smiling_imp_  Mwahaha,0,0,0,1,1,0,0,0,0,0,0
 I totally understood his point but we need a better messenger and the laughter just pissed me off   _emoj_rage_ ,1,0,1,0,0,0,0,0,1,0,0
sure ohio state is terrible ohio is awful etc etc  these feelings began with the toldeo war   so maybe don't campaign there,1,0,1,0,0,0,0,0,0,0,0
 See your primary care doctor They can prescribe meds and refer you to a psychiatrist for eval Don't mess with depression,0,0,0,1,0,0,0,0,1,0,0
Obama admin rejects Texas plan to have refugees vetted for terrorism so Texas pulls of of fed refugee resettlement program Aiding ,0,0,0,1,0,0,1,0,0,0,0
When I walk in darkness of despondency Scverses I've memorized shine a light in my heart Ex Lam ,0,0,0,0,1,0,1,0,0,0,0
What a great training course lots of photos fun and laughter Photo's will be up soon Boostercourse fun ,0,1,0,0,1,1,1,0,0,0,0
  You two are TEN TIMES more interesting than those particular afternoon goofballs I could say worse ,1,0,0,0,1,1,0,0,0,0,1
GBBO is such a homely pure piece of tv gold Channel will attempt to tart it up Mary Sue and Mel gone It's over I'm out   _emoj_wave_  fuming,1,0,1,0,0,0,0,0,0,0,0
gifs on iOS10 messaging app are hilarious,0,0,0,0,1,0,0,0,0,1,0
 should have stopped after 'smiled' Being rudenot the same as being funnyIt was just being mean  stoppickingonwomen,1,1,1,0,0,0,0,0,0,0,0
 dobetter only two carriages on Birmingham to Hereford no room to stand anymore Friday commute unhappy,0,0,1,0,0,0,0,0,1,0,0
hi berniebrocialists of all genders if I lived in a swingish state I would wo hesitation vote Clinton amp would do so wo 'supporting' her,0,0,0,0,0,0,1,0,0,0,1
I just want to let everyone out there know you are wonderful people beyourself   latenight compliment behappy,0,0,0,0,1,1,1,0,0,0,0
I asked Jared to marry me and he said no ,0,0,0,0,0,0,0,0,1,0,0
Treat joy and laughter as a form of worship and spiritual warfare  live victory worship,0,0,0,0,1,1,1,0,0,0,0
 Dafron is hands down the biggest loser on the planet Typical  lifer,1,0,1,0,0,0,0,0,1,0,0
im if you want to see my dick snapkik me at hiya2247   _emoj_blowing_kiss_  kik kikme snapchat  snapme horny porn naked young,0,0,0,0,1,0,0,0,0,0,0
 Oh gosh if you get raging comments from cruise fans I will just die laughing,0,0,0,0,1,0,1,0,0,1,0
Texans played horrible  Bad play calling bad protection of the ball bad coaching bad defense bad overall performance Texans horrible,1,0,1,1,0,0,0,0,0,0,0
Why is it so windy So glad I didn't ride my bike  wind,0,0,0,0,1,0,0,0,1,0,0
 just sitting close to him for an extended period of time was exhilarating because he's so beautiful and lively lol,0,0,0,0,1,1,1,0,0,0,0
 are you cheering for team Sweden today or team North American,0,1,0,0,0,0,0,0,0,0,1
Loved  independence msg on  be happy amp fulfilled within yourself amp positivity will flock to you  independent,0,0,0,0,1,1,1,0,0,0,0
 i have unsubscribed times from your spam emails still coming STOP THE EMAILS avanquest software terrible,1,0,1,0,0,0,0,0,1,0,0
 Sadly not enough names  The whole farewell tour situation would make me shy away from good value b et,0,0,0,0,0,0,0,0,1,0,0
This took a melancholy turn but my point is that for all the difficulties I'm still happy Happy that I get to be who I am,0,0,0,0,1,1,1,0,0,0,0
 I actually understand it for plumbers etc Wire would get in the way while under a sink,0,0,0,0,0,0,0,0,0,0,0
Bayern Munich pitch is horrific,1,0,1,1,0,0,0,0,0,0,0
At least I don't have a guy trying to discourage me anymore in what I want to do he will never become anything worth contributing to society,1,1,1,0,0,0,0,0,0,0,0
 I wouldn't mind if it didn't you know threaten my job when I disagree Puts a damper on things,1,0,1,0,0,0,0,0,1,0,0
Quote_Soup Be happy not because everything is good but because you can see the good side of everything optimism,0,0,0,0,1,0,1,0,0,0,0
I have another test tonight ,0,1,0,0,0,0,0,0,0,0,0
  she's still younger and more spry than trump,0,1,0,0,1,1,1,0,0,1,1
However the agent was inauthentic my sister still loves me amp I'm still alive So I guess it wasn't that bad socialanxiety ,0,0,0,1,0,0,1,0,1,0,0
 awe thank you so much Lyle You're the best  _emoj_grinning_   _emoj_grinning_ ,0,0,0,0,1,1,0,0,0,0,0
What did y'all do to your app    It's horrible  horrible  Worst except once ever,1,0,1,0,0,0,0,0,1,0,0
   the 'pledge' would have never have to be made if petulant child POStrump didn't threaten to run,1,1,1,1,0,0,0,1,0,0,0
Whether you are rejoicing or fighting back tears God wants to share the moment with you,0,0,0,0,1,0,1,0,0,0,0
 hard to tell in your pic My mistake then Either way nothing I said initially was about race U took it there sad ignorant,0,0,1,0,0,0,0,1,1,0,0
Try to find the good in the negative The negative can turn out to be good anxietyrelief optimism openminded,0,0,0,0,0,0,1,0,0,0,1
So not pumped for this interview nervous,0,1,0,1,0,0,0,0,0,0,0
Why would Enrique sub off busquet hilarious,0,0,0,0,1,0,0,0,0,0,0
How can l rule my mind   It's hilarious that you can't   _emoj_sob_   _emoj_expressionless_   _emoj_open_mouth_ ,0,0,0,1,1,0,0,1,1,0,0
the rappers who stayed true to the game is rich,0,1,0,0,0,0,1,0,0,0,1
  _emoj_tired_face_  ughh I just want all this to be over it's like a nightmare can we all just get along,1,0,1,1,0,0,0,0,0,0,0
light shining thru a clear sparkling stream of piss is a sight women will never know ofalso tells tht system ure system is healthy,0,1,1,0,0,0,0,0,0,0,0
The best part of this day Jesus is to snuggle up in your embraceto rest in your arms and know you love me  _emoj_heart_   _emoj_heart_  sweetEmbrace ,0,0,0,0,1,1,1,0,0,0,0
 Same it's good but not greatDon't Breathe is the horror film of the month for me My Fav horror film of the year so far,0,0,0,0,1,0,0,0,0,0,0
 I told her I wasn't fighting her Bc I'm not trashy and she keeps tryna threaten me lmfao,1,0,1,0,1,0,0,0,0,0,0
i resent biting my tongue,1,0,1,0,0,0,0,0,0,0,0
We're very busy coding a whole network manager for unity3d based on steamworks networking gamedev indiedev 3amDeadTime  game,0,0,0,0,1,0,0,0,0,0,0
If you let a general tweet offend you you definitely shouldn't be on twitter,1,0,1,0,0,0,0,0,0,0,0
Profit are from per day to per monthDon't hesitate to contact us for the more results infocom,0,0,0,0,1,0,1,0,0,0,0
Ever been really lonely and your phone keeps blowing up but you just can't pick it up and respond to people anxiety recluse  issues,0,0,0,1,0,0,0,0,1,0,0
i'd let jiho step on my throat but he'd probs be afraid he'd hurt me,0,0,0,1,0,0,0,0,0,0,0
Instagram seriously sort your sht out I spent ages writing that caption for you to delete it and not post it fume instagram,1,0,1,0,0,0,0,0,0,0,0
did you know that the sparkling letters in Super Mario Galaxy spell out U R MR GAY,0,1,0,0,0,0,0,0,0,1,0
 you charge extra for sending someone out and your cable service still doesn't work That's robbery  cable horrible service,1,0,1,0,0,0,0,0,0,0,0
  I guess It's just heartbreaking the ease with which they can kill an innocent man and get away with it ,1,0,1,0,0,0,0,1,1,0,0
 she was my favourite such a joyful soul,0,0,0,0,1,1,1,0,0,0,0
Regret for the things we did can be tempered by time it is regret for the things we did not do that is inconsolable  Sydney J Harris,0,0,0,0,0,0,0,1,1,0,0
 So I worry about emphasis on 'keeping family together' as a guiding principle due to my own experiences,0,0,0,1,0,0,1,0,0,0,0
 klitschko  over fury any day boxing,1,0,0,0,0,0,0,0,0,0,0
That's fucking horrific defending from Schalke,1,0,1,1,0,0,0,0,0,0,0
Very long day Thank goodness for Bake Off to brighten up a weary Wednesday   _emoj_white_smiling_face_  GBBO,0,1,0,0,1,0,1,0,0,0,1
listening to the Oblivion score drinking coffee researching for new scifi animated project,0,0,0,0,1,0,1,0,0,0,0
I feel like no one is out there on Twitter  for me can anyone see what I write sadness rants,0,0,0,0,0,0,0,1,1,0,0
lol no mention of pak PM or even his speech on any international news channel and pakis are rejoicing as if the world stands with them,0,0,0,0,1,0,0,0,0,1,0
Drinkin me some red wine amp listening to some fred mcdowell playing the blues  He did not play no rocknroll Fantastic noise  justsaying,0,0,0,0,1,0,1,0,0,0,0
 DirectTV is the best Apparently you just sit in silent anger 'Don't press or say anything',1,0,1,0,0,0,0,0,0,0,0
 droop in leggings Are they wearing XXXL,0,1,0,0,0,0,0,0,0,1,0
Ok but how are the fast amp furious movies NOT classified as comedy's   _emoj_thinking_face_,0,0,0,0,1,0,0,0,0,1,0
 terrible Paul so deserved that win bbfail,0,0,0,0,1,0,0,0,0,0,0
the are playing antichrist why won't  play hustle it's an outrage,1,0,1,0,0,0,0,0,0,0,0
It's meant to be  ,0,0,0,0,0,1,0,0,0,0,0
 CharlotteProtest do u wait the facts video or do u hate now ask questions later  protest PoliceShootings suggestions,1,1,1,0,0,0,0,1,0,0,0
  think shes afraid to fight Holly One can only imagine what goes through her head when she thinks of Cyborg terror,0,0,0,1,0,0,0,1,0,0,0
procrasting is fun until im an hour away from the time its due and i still havent finished so i have a panic attack,0,0,0,1,0,0,0,0,0,0,0
It is not death that most people are afraid of It is getting to the end of life only to realize that you never truly lived u201d,0,0,0,1,0,0,1,0,0,0,0
      revitalize ClevelandHustles daunting task hustle,0,0,0,0,0,0,0,0,0,0,0
 understandable Hard when he has zero offense behind him and only a few wins since the AllStar Break,0,0,1,0,0,0,0,1,0,0,0
be strong independant and practical stop living in your world of fantasy snap out of it the faster u get used to the reality the better,0,1,0,0,0,0,1,0,0,0,1
First a coat Now a pair of sunglasses Next it'll be a limb lost,1,0,1,0,0,0,0,0,1,0,0
 I got a super speeder and lost my license for months   _emoj_weary_   _emoj_gun_ ,1,0,1,0,0,0,0,0,1,1,0
Well this is cheery MrRobot,0,0,0,0,1,0,0,0,0,0,0
Is this the Krusty Krab  No this is crippling depression,0,0,0,0,0,0,0,0,1,0,0
Follow this amazing Australian author  fiction horror zombies angels demons vampires werewolves follow authorlove,0,0,0,1,1,0,0,0,0,0,0
I don't like pineapple I only eat them on pizza they lose the sting when they get cooked,0,0,1,0,0,0,0,0,0,0,0
  As a historic evangelical I wonder if the Donatists had a point What dreadful clergy in my fmr circles,0,0,1,0,0,0,0,0,0,0,0
 what's up w the gender bias indignant This fancypants saddler's daughter will opt for the leather jacket thank you very much,1,0,0,0,0,0,0,1,0,0,0
How can I tell Happy Anniversary when u are not happy bitter ampalaya paitpaitanangpeg,0,0,1,0,0,0,0,0,1,0,0
The Apocalypse has hit our gym and it's  nothing what I thought it would be  Everyone is wearing vests What if it's contagious ,1,0,0,1,0,0,0,0,0,0,0
goksfillyourhouseforfree should be retitled fill your house with old trash repainted  shocking junk trash,1,0,1,0,0,0,0,0,1,0,0
Well this is flipping great Flipping standstill on the freeway anxiety stepofftheledge youvegottobekiddingme,1,0,0,1,1,0,1,0,0,0,0
Watch this amazing lively broadcast by  lively musically,0,0,0,0,1,0,1,0,0,0,0
It's not a panic situation let's be honest How shit are they We just have Rooney up front   _emoj_joy_   _emoj_joy_   _emoj_joy_   _emoj_joy_ ,1,1,1,0,1,0,1,0,0,0,0
